created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Mar 27 23:33:51 +0000 2023;1640497390305046528;"@happiestbaby please please please fix your servers / the app! My partner and I keep getting messages that we have to reconnect (he has an Android and I have an iPhone), and then the app won’t reconnect! It’s almost bedtime…";0;1;0;0;en;94009073;1640497390305046528;miffedcupcake;https://twitter.com/miffedcupcake/status/1640497390305046528
Mon Mar 27 23:33:51 +0000 2023;1640497389118144517;"@AtsushiCoralie Le pays en face est moins vieux que l'iphone 10";0;0;0;0;fr;1337475015797837831;1640426461533224972;Abdel_D_Jaeger;https://twitter.com/Abdel_D_Jaeger/status/1640497389118144517
Mon Mar 27 23:33:50 +0000 2023;1640497385116954624;"ya Allah GUE DOAIN YANG SERING LIAT UNBOXING IPHONE DAN PRINTILANNYA KALO NGGA SAMSUNG S23 ULTRA SECEPATNY BISA BELII JUGA AAMIINNNNN YA RABBAL ALAMINN 😭";0;1;0;0;in;1382366020728356871;1640497385116954624;GuaMumet;https://twitter.com/GuaMumet/status/1640497385116954624
Mon Mar 27 23:33:44 +0000 2023;1640497359703650306;"@iPhone_photo11 ヒロ おはよう〜";0;0;0;0;ja;1606615519427121152;1640445223892561922;aeritu1108;https://twitter.com/aeritu1108/status/1640497359703650306
Mon Mar 27 23:33:43 +0000 2023;1640497355119300609;"楽天市場でiPhone 14 256GB simフリー 端末本体のみ （楽天モバイル回線なし） 新品がベストセラー！https://t.co/4M06iL6zYe https://t.co/04dwTmwP73";0;0;0;0;ja;3096945512;1640497355119300609;yasuurishopping;https://twitter.com/yasuurishopping/status/1640497355119300609
Mon Mar 27 23:33:42 +0000 2023;1640497354305417219;"@cerseirene Pois saiba vc que ela usa um iPhone 13, acho que eles desistiram antes mesmo de vc notar. https://t.co/7mD1K7biDu";0;1;0;1;pt;1409981084318765065;1640492231868948486;baetoq;https://twitter.com/baetoq/status/1640497354305417219
Mon Mar 27 23:33:41 +0000 2023;1640497349679251456;"話題の商品⭐  🍋 Apple iPhone 7 32GB シルバー SIMフリー (整備済み品) 8280 https://t.co/Yi9tjObMqK";0;0;0;0;ja;1331977797691011072;1640497349679251456;4w71Rt30nMkiLs7;https://twitter.com/4w71Rt30nMkiLs7/status/1640497349679251456
Mon Mar 27 23:33:38 +0000 2023;1640497335452028930;"@tammyarelav como hacen para ir con short y un iPhone grande? Se cae altoque de los bolsillos🥲";0;0;0;0;es;242584629;1640497335452028930;gabriel83637;https://twitter.com/gabriel83637/status/1640497335452028930
Mon Mar 27 23:33:36 +0000 2023;1640497326145048577;"正直iPhoneはうんちなので早いところAndroidに乗り換えたいです おはようございます";0;0;0;0;ja;1335434615708794881;1640497326145048577;meika_HCF;https://twitter.com/meika_HCF/status/1640497326145048577
Mon Mar 27 23:33:32 +0000 2023;1640497311372517377;"Luxury Plating Logo Hole Transparent Case For iPhone 14 11 13 12 Pro Max XS Max X XR 7 8 Plus SE 2020 CD Pattern Silicone Cover Original price: USD 5.58 Now price: USD 2.96Click&amp Buy :..https://t.co/g7TXbSvrHi https://t.co/w0WUVuO2l8";0;0;0;0;en;1518513007806287872;1640497311372517377;SajidAw87418925;https://twitter.com/SajidAw87418925/status/1640497311372517377
Mon Mar 27 23:33:30 +0000 2023;1640497304053456903;"@KTHP0EMS seu celular é iphone mah?";0;1;0;0;pt;1247480785243983878;1640495086415888384;jenstellas;https://twitter.com/jenstellas/status/1640497304053456903
Mon Mar 27 23:33:29 +0000 2023;1640497297539866624;"@iPhone_seria 情報があるからこそ人それぞれですね！";0;0;0;0;ja;1115726070341197824;1640459686209265664;okuda_riona;https://twitter.com/okuda_riona/status/1640497297539866624
Mon Mar 27 23:33:29 +0000 2023;1640497297497681920;"@realmarvino You no get iPhone😩";0;0;0;0;en;1219009164682387456;1640281289474416641;chrisfurounah;https://twitter.com/chrisfurounah/status/1640497297497681920
Mon Mar 27 23:33:27 +0000 2023;1640497289050439689;"@AprokoWarri @Teejays_Empire @AteOghenetega @DanielRegha Bro you are updated man!!! Google pixel is Fire 🔥🔥🔥🔥 their cameras are insane, they even beat iphone in a picture test! Oh Lord pixel seven pro is the latest release and I can tell u that , that phone is 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥";0;0;0;0;en;358830413;1640416974546300929;TochukwuWilliam;https://twitter.com/TochukwuWilliam/status/1640497289050439689
Mon Mar 27 23:33:26 +0000 2023;1640497285321703426;"Arc is coming to iPhone, but it won’t replace Safari yet, says CEO https://t.co/BMLbN7nSx8";0;0;0;0;en;40423301;1640497285321703426;sriramumashank;https://twitter.com/sriramumashank/status/1640497285321703426
Mon Mar 27 23:33:25 +0000 2023;1640497281257607169;"🔥『呪術廻戦』　クイズアプリ（非公式）✨🥷  ①コミックス一巻〜のクイズ多数収録！🤗 ②『大丈夫 僕最強だから』😎 　　…等の作品中の名言を自動再生で閲覧可能💕  📱iPhone版↓ https://t.co/jdEeQsbNqW  #呪術廻戦 #五条悟 #伏黒恵 #乙骨憂太 2023-03-28 08:33:23.982848";0;0;0;1;ja;1298073609739489280;1640497281257607169;iOS78698822;https://twitter.com/iOS78698822/status/1640497281257607169
Mon Mar 27 23:33:25 +0000 2023;1640497279521157120;"👺『鬼滅の刃』　クイズアプリ（非公式）✨🥷  ①コミックス一巻〜最終章までのクイズ多数収録！🤗 ②『判断が遅い』👺 　　…等の作品中の名言を自動再生で閲覧可能💕  📱iPhone版↓ https://t.co/mxguKfurFz  #鬼滅の刃 #時透無一郎 #冨岡義勇 #善逸 #柱 2023-03-28 08:33:23.982848";0;0;0;0;ja;1298073609739489280;1640497279521157120;iOS78698822;https://twitter.com/iOS78698822/status/1640497279521157120
Mon Mar 27 23:33:24 +0000 2023;1640497276048281600;"⚽️『ブルーロック』クイズアプリ(非公式)✨  ①各章のクイズが出来ます→BLランキングアップ！ ②作品中の名言を自動再生で閲覧可能！  📱iPhone https://t.co/1iF8A6YpVS  #ブルーロック #潔世一 #凪誠士郎 #糸師凛 #千切豹馬 2023-03-28 08:33:23.982848";0;0;0;0;ja;1298073609739489280;1640497276048281600;iOS78698822;https://twitter.com/iOS78698822/status/1640497276048281600
Mon Mar 27 23:33:21 +0000 2023;1640497264929177601;"Webプッシュ、個人的には絶対使わないが使う機運は来そうなので、手持ちのiPhoneのバージョン上げて検証した方が良さげ";0;0;0;0;ja;199563087;1640497264929177601;montdsichel;https://twitter.com/montdsichel/status/1640497264929177601
Mon Mar 27 23:33:20 +0000 2023;1640497258914525187;"그냥 마오타잖아ㅋㅋㅋ  推しに対する愛が溢れている♡そあらのスマホ（iPhone）の中身紹介！  https://t.co/wRo0gFgnyd https://t.co/9Ig153BvJq";0;0;17;28;ja;922383215972585472;1640497258914525187;ree_tick;https://twitter.com/ree_tick/status/1640497258914525187
Mon Mar 27 23:33:16 +0000 2023;1640497244250992640;"desgraça vei, quebrei a porr do cllr, ter q usar esse iphone de botao ate consertar essa merda";0;3;0;0;pt;919641171235889152;1640497244250992640;_jorge2j;https://twitter.com/_jorge2j/status/1640497244250992640
Mon Mar 27 23:33:15 +0000 2023;1640497240505561089;"IPhone 11,with a sprinkle of pending police case, all for the wonderful price of $39.99.😂";0;0;0;0;en;1616231624;1640497240505561089;__Haj____;https://twitter.com/__Haj____/status/1640497240505561089
Mon Mar 27 23:33:11 +0000 2023;1640497221014798337;"Hhhh iphone lah  Hape bokap nyokap samsung flagship terus tp setelah 2 taun jd lemot (nothings wrong, i checked). Hp gue ipon bekas udah 7 taun masi ngebut but but.";0;3;0;1;in;1241781299150381056;1640497221014798337;xx_x__x_xx__;https://twitter.com/xx_x__x_xx__/status/1640497221014798337
Mon Mar 27 23:33:09 +0000 2023;1640497212848234496;"iPhone tá uma fuleragem quando não é os status que não aparecem e a porcaria do áudio do status anterior saindo em outro status.🙄🙄🙄🙄";0;0;0;2;pt;820823410225938432;1640497212848234496;_Preta16;https://twitter.com/_Preta16/status/1640497212848234496
Mon Mar 27 23:33:08 +0000 2023;1640497210218405891;"No mk configuré el celular y siguen saliendo horribles en calidad :( hp con razón la gente amo un iPhone.";0;0;0;0;es;728698166732828672;1640497210218405891;lucienparamore;https://twitter.com/lucienparamore/status/1640497210218405891
Mon Mar 27 23:33:06 +0000 2023;1640497201507078145;"@elonmusk @realdrewpage I tried it, after entering my sign in info into the 2 respective boxes there is no continue or login option so you can’t proceed. There is a huge banner at the bottom saying twitter is better on the app.  iPhone 11 if you’re curious to solve the issue.";0;1;0;3;en;543750176;1640199090112806912;The_Brendan;https://twitter.com/The_Brendan/status/1640497201507078145
Mon Mar 27 23:33:05 +0000 2023;1640497197245407232;"📱  #CYRILL di Spigen UltraColor Mag [Ricarica Magnetica] Cover Compatibile con iPhone     💰 A soli 6,62€ invece di ⛔ 20,99€ (-68%) 📉 Minimo Storico    ➡ Guardalo su Amazon 🇮🇹   🖋 Disclaimer by @offertedibalocchi https://t.co/NZBfvpFqBd https://t.co/lp9SgvJzAU";0;0;0;0;it;1069359006714667008;1640497197245407232;levenditop;https://twitter.com/levenditop/status/1640497197245407232
Mon Mar 27 23:33:03 +0000 2023;1640497189255512064;"モイ！iPhoneからキャス配信中 - #寝落ち #イケボ #過疎 #癒し https://t.co/dipFUcXHQj";0;0;0;0;ja;1605736577573191680;1640497189255512064;rukun2588;https://twitter.com/rukun2588/status/1640497189255512064
Mon Mar 27 23:33:02 +0000 2023;1640497183039553536;"モイ！iPhoneからキャス配信中！おはよ☀ #元地声似 https://t.co/njHU5uI8fO";0;0;0;0;ja;1073215427377917952;1640497183039553536;DRAGON_1125_;https://twitter.com/DRAGON_1125_/status/1640497183039553536
Mon Mar 27 23:33:00 +0000 2023;1640497177033347073;"あのさ、iPhone君。オイラはキタサンブラックって入力したいのになんで実在しないウマ娘の名前を先に出すのかな。 https://t.co/mrEoM4R6Up";0;0;0;1;ja;1054696189;1640497177033347073;burubon4;https://twitter.com/burubon4/status/1640497177033347073
Mon Mar 27 23:33:00 +0000 2023;1640497176148156417;"ADDICTED TO SOCIAL MEDIA?: Today's featured app, made for iPhone and Android devices, forces you to take a one-second break before an app opens, so you can figure out if it's truly worth wasting your time. #CHAnews https://t.co/xfXXEiPkYl";0;0;1;1;en;25735151;1640497176148156417;Local3News;https://twitter.com/Local3News/status/1640497176148156417
Mon Mar 27 23:33:00 +0000 2023;1640497174525140992;"プロジェクター 小型 FATORK 5G モバイルプロジェクター 家庭用 200ANSIルーメン 三脚付き 1080Pサポート DLP ホームプロジェクター 天井投影可能 スマートフォン/パソコン/TV Stick対応 HDMI/USB対応 iPhone/iPad対応 ブラック https://t.co/UHsEBamEGl";0;0;0;0;ja;401864692;1640497174525140992;YoshinoriKomo;https://twitter.com/YoshinoriKomo/status/1640497174525140992
Mon Mar 27 23:32:59 +0000 2023;1640497174340575232;"ついに、iPhoneでもWebプッシュが使えるようになったかぁー！  ブラウザでプッシュ通知受けれないのiPhoneとiPadくらいだったし、ようやく出揃った感…";0;0;0;0;ja;887957111165960192;1640497174340575232;reinsp5;https://twitter.com/reinsp5/status/1640497174340575232
Mon Mar 27 23:32:59 +0000 2023;1640497172201209856;"@raugilll E nem foi pelo iPhone né kk";0;0;0;0;pt;1254574854986256384;1640482993369235468;MariGouveia__;https://twitter.com/MariGouveia__/status/1640497172201209856
Mon Mar 27 23:32:56 +0000 2023;1640497158846840834;"スマートフォン本体 人気  ■ Apple iPhone 14 Pro 1TB スペースブラック SIMフリー 5G対応 (整備済み品) 4724 https://t.co/wFP3ORFAkM";0;0;0;0;ja;1361769986176389122;1640497158846840834;hcsfiFEoRkMwS3D;https://twitter.com/hcsfiFEoRkMwS3D/status/1640497158846840834
Mon Mar 27 23:32:54 +0000 2023;1640497150189801472;"@Askrlfess iphone 11 ke atas aja nder";0;0;0;1;in;487257216;1640496751470862336;ippriwib;https://twitter.com/ippriwib/status/1640497150189801472
Mon Mar 27 23:32:51 +0000 2023;1640497137111687169;"@mckaywrigley Can it turn on/off my alarm, cos my Siri hasn’t been able to execute such basic commands for months now. Tried checking online for solutions to no avail.   If so, I’ll go dig as far as I can for root admin access and wipe SIRI off my iPhone this minute!";0;0;0;0;en;345216761;1640414764852711425;Goodluckraph;https://twitter.com/Goodluckraph/status/1640497137111687169
Mon Mar 27 23:32:49 +0000 2023;1640497131600637952;"@niidaaaaaa @HydraBadBish Allah kare aapke liye Jo behtar ho wo mile. Agar iPhone aapke liye acha nai hai tho na mile 😂";0;2;0;2;hi;1548428025993510912;1640402572845498371;Irfan_Intekhab;https://twitter.com/Irfan_Intekhab/status/1640497131600637952
Mon Mar 27 23:32:46 +0000 2023;1640497118115921920;"iPhoneのメモを整理してると時折何言ってんだか分からずいつ書いたかも分からないことが書いてある。多分これ夢の話なんだけど、全く訳がわからない。特に最後の1行。 https://t.co/j8gnDBqLdP";0;0;1;4;ja;1415817040800018433;1640497118115921920;kaimen_umisawa;https://twitter.com/kaimen_umisawa/status/1640497118115921920
Mon Mar 27 23:32:46 +0000 2023;1640497116534693889;"【過去記事】【壁紙】iPhoneのホーム画面採点しあうスレhttps://t.co/O5TIK2CIIl kizitora3104さんから";0;0;0;0;ja;1529772482;1640497116534693889;DanitaUcmq;https://twitter.com/DanitaUcmq/status/1640497116534693889
Mon Mar 27 23:32:45 +0000 2023;1640497112671461377;"@theval2Iegit No doubt the iPhone, with it I can see hundreds of pictures of you, if I choose you, I'll never see you... After all I won't have any of them";0;0;0;1;en;1636725513707302912;1640468481727696896;LuisMagusto;https://twitter.com/LuisMagusto/status/1640497112671461377
Mon Mar 27 23:32:41 +0000 2023;1640497098213736454;"@bokutocomunist eu uso as próprias funções do iphone 😘 https://t.co/IZRxAv09rw";0;1;0;0;pt;1250175041339379714;1640447674112417811;F0RSATOROU;https://twitter.com/F0RSATOROU/status/1640497098213736454
Mon Mar 27 23:32:38 +0000 2023;1640497085148725250;"iPhoneガラス割れ･バッテリー交換は小さなiPhone修理屋さん。 #iPhone #修理 #岐阜県 #加茂郡 #美濃加茂市 #可児市 #即日 #データそのまま #純正液晶再生パネル https://t.co/TQwjX5MBpY";0;0;0;0;ja;870956558514913280;1640497085148725250;iphone_gifu;https://twitter.com/iphone_gifu/status/1640497085148725250
Mon Mar 27 23:32:38 +0000 2023;1640497084758360065;"Una moto y un iPhone para volver a sentirme yo";0;0;0;0;es;1486582694175674368;1640497084758360065;Maxigomezz22;https://twitter.com/Maxigomezz22/status/1640497084758360065
Mon Mar 27 23:32:37 +0000 2023;1640497080300081153;"聴衆を魅了し続ける世界一の経営者。iPhone、iPad、iPodを成功に導いたプレゼンの極意を解き明かす。　『スティーブ・ジョブズ 驚異のプレゼン―人々を惹きつける18の法則！ 』https://t.co/gKvgaNVzyK";0;0;0;0;ja;168150453;1640497080300081153;minnanohonya;https://twitter.com/minnanohonya/status/1640497080300081153
Mon Mar 27 23:32:37 +0000 2023;1640497079028969473;"@pparkerslover no es mio!! no tengo iphone!";0;1;0;0;es;1493773652587802630;1640458616993116164;calumtamoo;https://twitter.com/calumtamoo/status/1640497079028969473
Mon Mar 27 23:32:33 +0000 2023;1640497063774371841;"@TyrionL_n Kafanı sikim ben iphone 8 diyom 14 mü diyom";0;1;0;0;tr;834796190235492353;1640458036664848387;osmanterimm;https://twitter.com/osmanterimm/status/1640497063774371841
Mon Mar 27 23:32:33 +0000 2023;1640497063250083848;"Alguém me de um iPhone de presente pfvr, nmrl n tô conseguindo mais usar Android travando 🤦🏾‍♂️😂";0;0;0;1;pt;775109547417624576;1640497063250083848;Ryukn77;https://twitter.com/Ryukn77/status/1640497063250083848
Mon Mar 27 23:32:31 +0000 2023;1640497053645041668;"Como e toque de notificação do Novo iPhone 14 pro Max?";0;0;0;0;pt;1639264353902886918;1640497053645041668;padenildo77;https://twitter.com/padenildo77/status/1640497053645041668
Mon Mar 27 23:32:28 +0000 2023;1640497042551349248;"i hate that little white iphone bar at the bottom like gtfo im trying to take a sc of don beating the shit out of sinclair";0;0;0;1;en;1030863889854910464;1640496296015581184;fennygolden;https://twitter.com/fennygolden/status/1640497042551349248
Mon Mar 27 23:32:24 +0000 2023;1640497026176806918;"今日のメールテーマはある種ド正論 ただ「災害は正論の結末が来るまでは待ってくれない」ので「今出来る事」はやっておいた方が良いと思うの… 個人的にはiPhoneとradiko用AndroidでDOCOMO、au、ソフトバンク全回線持っているので余計に #TBSスタンバイ @2";0;0;0;0;ja;1109944122326970368;1640497026176806918;mmantle3;https://twitter.com/mmantle3/status/1640497026176806918
